"species","file","class","code","time"
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",1,"voice_start",18.76
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",18.78
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",19.184
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",19.504
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",19.74
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",1,"voice_start",19.973
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",19.994
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",20.229
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",3,"confounding behav start",20.443
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",20.549
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",3," confounding behav end",21.168
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",1,"voice_start",22.043
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",22.064
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",22.384
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",1,"voice_start",22.6
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",22.62
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",23.024
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",23.26
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",23.515
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",1,"voice_start",23.643
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",23.834
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",24.069
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",24.304
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",1,"voice_start",24.52
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",24.624
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",24.86
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",25.18
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",1,"voice_start",25.413
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",25.435
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",25.755
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",26.074
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",26.395
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",26.629
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",26.949
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",27.184
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",27.42
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",27.74
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",1,"voice_start",27.888
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",27.994
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",28.229
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",28.549
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",1,"voice_start",28.613
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",28.87
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",29.275
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",1,"voice_start",29.32
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",29.509
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",29.744
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",30.064
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",30.3
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",30.62
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",1,"voice_start",30.683
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",30.875
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",31.109
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",31.429
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",31.749
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",31.9
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",32.304
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",32.54
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",1,"voice_start",32.603
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",32.86
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",33.114
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",1,"voice_start",33.243
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",33.349
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",33.669
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",33.904
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",1,"voice_start",33.968
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",34.395
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",34.714
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",1,"voice_start",34.843
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",34.949
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",35.269
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",35.504
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",1,"voice_start",35.72
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",35.824
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",36.144
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",36.38
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",36.7
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",36.954
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",1,"voice_start",37.253
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",37.275
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",37.66
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",37.915
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",1,"voice_start",38.128
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",38.149
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",38.555
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",38.789
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",39.109
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",1,"voice_start",39.173
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",39.749
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",39.984
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",1,"voice_start",40.048
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",40.22
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",40.795
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",41.114
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",41.349
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",41.669
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",41.904
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",42.224
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",42.544
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",43.1
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",2,"tail_up",44.06
"Phaethornis yaruqui","YRY_09092016_0822_2000-01-01T000000_000.csv",0,"END",49.1
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",0.773
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",1.008
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",1.242
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",1.48
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",1.883
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",2.202
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",2.523
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",2.842
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",3.163
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",3.482
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",3.72
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",4.04
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",4.36
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",4.763
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",5
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",5.403
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",5.64
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",5.96
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",6.362
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",1,"voice_start",6.533
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",6.6
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",7.003
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",1,"voice_start",7.173
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",7.322
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",7.643
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",7.962
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",8.2
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",8.52
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",8.923
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",9.242
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",9.48
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",1,"voice_start",9.626
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",9.733
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",10.053
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",10.373
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",1,"voice_start",10.501
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",10.693
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",10.928
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",11.248
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",11.654
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",11.973
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",12.293
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",12.613
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",13
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",13.32
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",13.64
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",1,"voice_start",13.808
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",13.96
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",14.28
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",1,"voice_start",14.448
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",14.533
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",14.853
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",1,"voice_start",15.173
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",15.173
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",15.56
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",15.962
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",16.283
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",16.602
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",16.84
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",17.242
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",1,"voice_start",17.264
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",1,"voice_start",17.904
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",17.968
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",18.288
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",18.608
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",1,"voice_start",18.629
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",18.928
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",19.248
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",1,"voice_start",19.354
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",19.568
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",19.888
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",1,"voice_start",20.144
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",20.208
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",20.848
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",1,"voice_start",21.02
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",21.253
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",21.573
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",21.808
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",22.128
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",22.448
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",22.683
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",23.088
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",23.322
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",1,"voice_start",23.664
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",23.728
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",24.048
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",24.368
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",24.602
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",24.923
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",25.242
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",25.563
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",25.883
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",1,"voice_start",26.14
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",26.202
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",26.523
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",1,"voice_start",26.715
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",26.843
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",27.163
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",27.4
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",27.72
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",1,"voice_start",27.74
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",28.122
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",28.36
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",1,"voice_start",28.464
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",28.763
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",29.082
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",29.403
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",29.722
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",30.043
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",30.28
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",1,"voice_start",30.384
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",30.683
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",30.92
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",1,"voice_start",31.024
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",31.24
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",31.493
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",31.814
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",32.2
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",32.453
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",1,"voice_start",32.624
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",32.773
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",33.093
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",33.413
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",33.733
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",33.968
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",34.288
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",34.693
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",35.013
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",35.333
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",35.654
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",35.973
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",36.293
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",36.528
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",36.933
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",37.168
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",1,"voice_start",37.189
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",37.64
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",1,"voice_start",37.829
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",37.96
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",38.28
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",38.6
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",1,"voice_start",38.62
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",38.853
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",39.173
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",39.56
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",39.813
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",40.048
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",1,"voice_start",40.22
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",40.368
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",40.602
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",40.923
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",41.328
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",41.563
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",41.883
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",42.202
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",42.523
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",42.842
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",43.08
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",43.483
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",43.803
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",1,"voice_start",43.909
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",44.122
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",44.442
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",1,"voice_start",44.464
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",44.763
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",45
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",45.32
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",45.64
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",46.043
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",46.28
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",46.6
"Phaethornis yaruqui","YRY_10092016_0928_2000-01-01T000000_000.csv",2,"tail_up",46.92
