"code","time","rate","species","file","file.cut"
"song",16,1.5,"Phaethornis longirostris","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv-2"
"wag",16,3.25,"Phaethornis longirostris","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv-2"
"song",17.6,1.75,"Phaethornis longirostris","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv-2"
"wag",17.6,3.5,"Phaethornis longirostris","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv-2"
"song",19.2,1.75,"Phaethornis longirostris","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv-2"
"wag",19.2,3,"Phaethornis longirostris","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv-2"
"song",20.8,2,"Phaethornis longirostris","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv-2"
"wag",20.8,2.5,"Phaethornis longirostris","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv-2"
"song",22.4,2,"Phaethornis longirostris","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv-2"
"wag",22.4,2,"Phaethornis longirostris","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv-2"
"song",24,1.75,"Phaethornis longirostris","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv-2"
"wag",24,2.25,"Phaethornis longirostris","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv-2"
"song",25.6,1.75,"Phaethornis longirostris","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv-2"
"wag",25.6,2.25,"Phaethornis longirostris","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv-2"
"song",27.2,1.75,"Phaethornis longirostris","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv-2"
"wag",27.2,2.75,"Phaethornis longirostris","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv-2"
"song",28.8,1.75,"Phaethornis longirostris","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv-2"
"wag",28.8,3.5,"Phaethornis longirostris","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv-2"
"song",30.4,1.5,"Phaethornis longirostris","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv-2"
"wag",30.4,3.5,"Phaethornis longirostris","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv-2"
"song",32,1.75,"Phaethornis longirostris","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv-2"
"wag",32,3.5,"Phaethornis longirostris","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv-2"
"song",33.0675,1.36286201022146,"Phaethornis longirostris","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv-2"
"wag",33.0675,3.74787052810903,"Phaethornis longirostris","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv-2"
"song",33.8675,0.749063670411981,"Phaethornis longirostris","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv-2"
"wag",33.8675,3.7453183520599,"Phaethornis longirostris","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv","108.LOC.2013.4.10.07.16.(1).MOV_2000-01-01T000000_000.csv-2"
"song",0,1.5,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",0,3.75,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",1.6,1.75,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",1.6,3.75,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",3.2,1.5,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",3.2,3,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",4.8,1.5,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",4.8,2.25,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",6.4,1.75,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",6.4,2,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",8,1.5,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",8,1.75,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",9.6,1.5,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",9.6,1.75,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",11.2,1.5,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",11.2,2,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",12.8,1.5,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",12.8,2.75,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",14.4,1.75,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",14.4,3,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",16,1.5,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",16,3.25,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",17.6,1.5,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",17.6,3.25,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",19.2,1.75,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",19.2,3.25,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",20.8,1.25,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",20.8,2.5,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",22.4,1,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",22.4,1.75,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",24,0.25,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",24,0.5,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",25.6,0,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",25.6,0.25,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",27.2,0,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",27.2,0,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",28.8,0,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",28.8,0,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",30.4,0,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",30.4,0,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",32,0,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",32,0,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",33.6,0,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",33.6,0,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",35.2,0,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",35.2,0,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",36.8,0,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",36.8,0,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",38.4,0.75,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",38.4,1.5,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",40,1.5,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",40,2,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",41.6,1.5,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",41.6,2.75,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",43.2,1.75,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",43.2,2.75,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",44.8,1.5,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",44.8,2.75,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",46.4,1.75,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",46.4,2.25,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",48,1.5,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",48,1.5,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",49.6,1.5,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",49.6,2,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",51.2,1,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",51.2,1.5,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",52.8,0.75,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",52.8,1.25,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",54.4,0.5,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",54.4,0.75,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",56,0.25,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",56,1,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",57.6,0,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",57.6,1.75,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",59.2,0.25,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",59.2,1.5,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",60.8,0.75,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",60.8,1.5,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",62.4,1.25,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",62.4,2.5,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",64,1.5,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",64,3.25,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",65.6,1.25,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",65.6,2.5,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",67.2,1.25,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",67.2,1.5,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",68.8,1,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",68.8,1.25,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",70.4,1.5,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",70.4,1.5,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",72,1.75,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",72,2.25,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",73.6,1.75,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",73.6,2.25,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",75.2,1.75,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",75.2,2,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",76.8,1.75,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",76.8,2,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",78.4,1.75,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",78.4,2.5,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",80,1.5,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",80,2,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",81.6,1.5,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",81.6,1.5,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",83.2,1.5,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",83.2,1.5,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"song",84.8,1.5,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
"wag",84.8,1.5,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1"
