"code","time","rate","species","file","file.cut","sgmt","file.cut.sgmt"
"song",4,0.25,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",7,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-7"
"wag",4,2.25,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",7,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-7"
"song",6,0.5,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",7,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-7"
"wag",6,2.5,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",7,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-7"
"song",8,1,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",7,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-7"
"wag",8,3,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",7,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-7"
"song",10,1,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",7,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-7"
"wag",10,3.5,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",7,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-7"
"song",12,1,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",7,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-7"
"wag",12,3.75,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",7,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-7"
"song",14,1,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",7,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-7"
"wag",14,3.5,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",7,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-7"
"song",16,1,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",7,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-7"
"wag",16,3.25,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",7,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-7"
"song",18,1.25,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",7,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-7"
"wag",18,3,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",7,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-7"
"song",0,1,"Phaethornis yaruqui","WOW_10092016_0909_2000-01-01T000000_000.csv","WOW_10092016_0909_2000-01-01T000000_000.csv-1",1,"WOW_10092016_0909_2000-01-01T000000_000.csv-1-1"
"wag",0,3.25,"Phaethornis yaruqui","WOW_10092016_0909_2000-01-01T000000_000.csv","WOW_10092016_0909_2000-01-01T000000_000.csv-1",1,"WOW_10092016_0909_2000-01-01T000000_000.csv-1-1"
"song",2,1,"Phaethornis yaruqui","WOW_10092016_0909_2000-01-01T000000_000.csv","WOW_10092016_0909_2000-01-01T000000_000.csv-1",1,"WOW_10092016_0909_2000-01-01T000000_000.csv-1-1"
"wag",2,3.75,"Phaethornis yaruqui","WOW_10092016_0909_2000-01-01T000000_000.csv","WOW_10092016_0909_2000-01-01T000000_000.csv-1",1,"WOW_10092016_0909_2000-01-01T000000_000.csv-1-1"
"song",4,1,"Phaethornis yaruqui","WOW_10092016_0909_2000-01-01T000000_000.csv","WOW_10092016_0909_2000-01-01T000000_000.csv-1",1,"WOW_10092016_0909_2000-01-01T000000_000.csv-1-1"
"wag",4,4,"Phaethornis yaruqui","WOW_10092016_0909_2000-01-01T000000_000.csv","WOW_10092016_0909_2000-01-01T000000_000.csv-1",1,"WOW_10092016_0909_2000-01-01T000000_000.csv-1-1"
"song",6,1.25,"Phaethornis yaruqui","WOW_10092016_0909_2000-01-01T000000_000.csv","WOW_10092016_0909_2000-01-01T000000_000.csv-1",1,"WOW_10092016_0909_2000-01-01T000000_000.csv-1-1"
"wag",6,3.75,"Phaethornis yaruqui","WOW_10092016_0909_2000-01-01T000000_000.csv","WOW_10092016_0909_2000-01-01T000000_000.csv-1",1,"WOW_10092016_0909_2000-01-01T000000_000.csv-1-1"
"song",8,1.25,"Phaethornis yaruqui","WOW_10092016_0909_2000-01-01T000000_000.csv","WOW_10092016_0909_2000-01-01T000000_000.csv-1",1,"WOW_10092016_0909_2000-01-01T000000_000.csv-1-1"
"wag",8,3.75,"Phaethornis yaruqui","WOW_10092016_0909_2000-01-01T000000_000.csv","WOW_10092016_0909_2000-01-01T000000_000.csv-1",1,"WOW_10092016_0909_2000-01-01T000000_000.csv-1-1"
"song",10,1,"Phaethornis yaruqui","WOW_10092016_0909_2000-01-01T000000_000.csv","WOW_10092016_0909_2000-01-01T000000_000.csv-1",1,"WOW_10092016_0909_2000-01-01T000000_000.csv-1-1"
"wag",10,4,"Phaethornis yaruqui","WOW_10092016_0909_2000-01-01T000000_000.csv","WOW_10092016_0909_2000-01-01T000000_000.csv-1",1,"WOW_10092016_0909_2000-01-01T000000_000.csv-1-1"
"song",12,1.25,"Phaethornis yaruqui","WOW_10092016_0909_2000-01-01T000000_000.csv","WOW_10092016_0909_2000-01-01T000000_000.csv-1",1,"WOW_10092016_0909_2000-01-01T000000_000.csv-1-1"
"wag",12,4,"Phaethornis yaruqui","WOW_10092016_0909_2000-01-01T000000_000.csv","WOW_10092016_0909_2000-01-01T000000_000.csv-1",1,"WOW_10092016_0909_2000-01-01T000000_000.csv-1-1"
"song",14,1.25,"Phaethornis yaruqui","WOW_10092016_0909_2000-01-01T000000_000.csv","WOW_10092016_0909_2000-01-01T000000_000.csv-1",1,"WOW_10092016_0909_2000-01-01T000000_000.csv-1-1"
"wag",14,3.75,"Phaethornis yaruqui","WOW_10092016_0909_2000-01-01T000000_000.csv","WOW_10092016_0909_2000-01-01T000000_000.csv-1",1,"WOW_10092016_0909_2000-01-01T000000_000.csv-1-1"
"song",16,1,"Phaethornis yaruqui","WOW_10092016_0909_2000-01-01T000000_000.csv","WOW_10092016_0909_2000-01-01T000000_000.csv-1",1,"WOW_10092016_0909_2000-01-01T000000_000.csv-1-1"
"wag",16,4,"Phaethornis yaruqui","WOW_10092016_0909_2000-01-01T000000_000.csv","WOW_10092016_0909_2000-01-01T000000_000.csv-1",1,"WOW_10092016_0909_2000-01-01T000000_000.csv-1-1"
"song",18,0.75,"Phaethornis yaruqui","WOW_10092016_0909_2000-01-01T000000_000.csv","WOW_10092016_0909_2000-01-01T000000_000.csv-1",1,"WOW_10092016_0909_2000-01-01T000000_000.csv-1-1"
"wag",18,4.25,"Phaethornis yaruqui","WOW_10092016_0909_2000-01-01T000000_000.csv","WOW_10092016_0909_2000-01-01T000000_000.csv-1",1,"WOW_10092016_0909_2000-01-01T000000_000.csv-1-1"
"song",0,1,"Phaethornis yaruqui","WOW_10092016_0909_2000-01-01T000000_000.csv","WOW_10092016_0909_2000-01-01T000000_000.csv-1",3,"WOW_10092016_0909_2000-01-01T000000_000.csv-1-3"
"wag",0,4,"Phaethornis yaruqui","WOW_10092016_0909_2000-01-01T000000_000.csv","WOW_10092016_0909_2000-01-01T000000_000.csv-1",3,"WOW_10092016_0909_2000-01-01T000000_000.csv-1-3"
"song",2,1.25,"Phaethornis yaruqui","WOW_10092016_0909_2000-01-01T000000_000.csv","WOW_10092016_0909_2000-01-01T000000_000.csv-1",3,"WOW_10092016_0909_2000-01-01T000000_000.csv-1-3"
"wag",2,3.5,"Phaethornis yaruqui","WOW_10092016_0909_2000-01-01T000000_000.csv","WOW_10092016_0909_2000-01-01T000000_000.csv-1",3,"WOW_10092016_0909_2000-01-01T000000_000.csv-1-3"
"song",4,1,"Phaethornis yaruqui","WOW_10092016_0909_2000-01-01T000000_000.csv","WOW_10092016_0909_2000-01-01T000000_000.csv-1",3,"WOW_10092016_0909_2000-01-01T000000_000.csv-1-3"
"wag",4,3.75,"Phaethornis yaruqui","WOW_10092016_0909_2000-01-01T000000_000.csv","WOW_10092016_0909_2000-01-01T000000_000.csv-1",3,"WOW_10092016_0909_2000-01-01T000000_000.csv-1-3"
"song",6,1,"Phaethornis yaruqui","WOW_10092016_0909_2000-01-01T000000_000.csv","WOW_10092016_0909_2000-01-01T000000_000.csv-1",3,"WOW_10092016_0909_2000-01-01T000000_000.csv-1-3"
"wag",6,4,"Phaethornis yaruqui","WOW_10092016_0909_2000-01-01T000000_000.csv","WOW_10092016_0909_2000-01-01T000000_000.csv-1",3,"WOW_10092016_0909_2000-01-01T000000_000.csv-1-3"
"song",8,1.25,"Phaethornis yaruqui","WOW_10092016_0909_2000-01-01T000000_000.csv","WOW_10092016_0909_2000-01-01T000000_000.csv-1",3,"WOW_10092016_0909_2000-01-01T000000_000.csv-1-3"
"wag",8,4,"Phaethornis yaruqui","WOW_10092016_0909_2000-01-01T000000_000.csv","WOW_10092016_0909_2000-01-01T000000_000.csv-1",3,"WOW_10092016_0909_2000-01-01T000000_000.csv-1-3"
"song",10,1.25,"Phaethornis yaruqui","WOW_10092016_0909_2000-01-01T000000_000.csv","WOW_10092016_0909_2000-01-01T000000_000.csv-1",3,"WOW_10092016_0909_2000-01-01T000000_000.csv-1-3"
"wag",10,4.25,"Phaethornis yaruqui","WOW_10092016_0909_2000-01-01T000000_000.csv","WOW_10092016_0909_2000-01-01T000000_000.csv-1",3,"WOW_10092016_0909_2000-01-01T000000_000.csv-1-3"
"song",12,1.25,"Phaethornis yaruqui","WOW_10092016_0909_2000-01-01T000000_000.csv","WOW_10092016_0909_2000-01-01T000000_000.csv-1",3,"WOW_10092016_0909_2000-01-01T000000_000.csv-1-3"
"wag",12,4.5,"Phaethornis yaruqui","WOW_10092016_0909_2000-01-01T000000_000.csv","WOW_10092016_0909_2000-01-01T000000_000.csv-1",3,"WOW_10092016_0909_2000-01-01T000000_000.csv-1-3"
"song",14,1.25,"Phaethornis yaruqui","WOW_10092016_0909_2000-01-01T000000_000.csv","WOW_10092016_0909_2000-01-01T000000_000.csv-1",3,"WOW_10092016_0909_2000-01-01T000000_000.csv-1-3"
"wag",14,4.5,"Phaethornis yaruqui","WOW_10092016_0909_2000-01-01T000000_000.csv","WOW_10092016_0909_2000-01-01T000000_000.csv-1",3,"WOW_10092016_0909_2000-01-01T000000_000.csv-1-3"
"song",16,1,"Phaethornis yaruqui","WOW_10092016_0909_2000-01-01T000000_000.csv","WOW_10092016_0909_2000-01-01T000000_000.csv-1",3,"WOW_10092016_0909_2000-01-01T000000_000.csv-1-3"
"wag",16,4.25,"Phaethornis yaruqui","WOW_10092016_0909_2000-01-01T000000_000.csv","WOW_10092016_0909_2000-01-01T000000_000.csv-1",3,"WOW_10092016_0909_2000-01-01T000000_000.csv-1-3"
"song",18,1.25,"Phaethornis yaruqui","WOW_10092016_0909_2000-01-01T000000_000.csv","WOW_10092016_0909_2000-01-01T000000_000.csv-1",3,"WOW_10092016_0909_2000-01-01T000000_000.csv-1-3"
"wag",18,4.5,"Phaethornis yaruqui","WOW_10092016_0909_2000-01-01T000000_000.csv","WOW_10092016_0909_2000-01-01T000000_000.csv-1",3,"WOW_10092016_0909_2000-01-01T000000_000.csv-1-3"
"song",0,1,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-1",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-1-1"
"wag",0,3.25,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-1",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-1-1"
"song",2,0.75,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-1",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-1-1"
"wag",2,3.5,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-1",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-1-1"
"song",4,0.75,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-1",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-1-1"
"wag",4,3.25,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-1",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-1-1"
"song",6,1,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-1",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-1-1"
"wag",6,3,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-1",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-1-1"
"song",8,1,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-1",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-1-1"
"wag",8,3.25,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-1",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-1-1"
"song",10,1,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-1",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-1-1"
"wag",10,3.25,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-1",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-1-1"
"song",12,1,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-1",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-1-1"
"wag",12,3,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-1",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-1-1"
"song",14,1,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-1",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-1-1"
"wag",14,3,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-1",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-1-1"
"song",16,1,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-1",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-1-1"
"wag",16,3,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-1",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-1-1"
"song",18,1,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-1",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-1-1"
"wag",18,3,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-1",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-1-1"
"song",0,0.5,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-2",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-2-1"
"wag",0,3.5,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-2",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-2-1"
"song",2,1,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-2",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-2-1"
"wag",2,3.5,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-2",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-2-1"
"song",4,1,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-2",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-2-1"
"wag",4,3.25,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-2",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-2-1"
"song",6,0.25,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-2",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-2-1"
"wag",6,3,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-2",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-2-1"
"song",8,0.5,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-2",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-2-1"
"wag",8,2.75,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-2",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-2-1"
"song",10,0.75,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-2",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-2-1"
"wag",10,3,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-2",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-2-1"
"song",12,0.5,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-2",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-2-1"
"wag",12,3.25,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-2",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-2-1"
"song",14,0.5,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-2",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-2-1"
"wag",14,3.25,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-2",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-2-1"
"song",16,0.75,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-2",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-2-1"
"wag",16,3.25,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-2",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-2-1"
"song",18,1,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-2",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-2-1"
"wag",18,3.25,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-2",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-2-1"
"song",0,1,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-3",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-3-1"
"wag",0,3.25,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-3",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-3-1"
"song",2,0.75,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-3",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-3-1"
"wag",2,3,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-3",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-3-1"
"song",4,0.5,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-3",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-3-1"
"wag",4,3,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-3",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-3-1"
"song",6,1,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-3",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-3-1"
"wag",6,3.25,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-3",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-3-1"
"song",8,1,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-3",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-3-1"
"wag",8,3.25,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-3",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-3-1"
"song",10,0.75,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-3",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-3-1"
"wag",10,3,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-3",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-3-1"
"song",12,0.75,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-3",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-3-1"
"wag",12,3.25,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-3",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-3-1"
"song",14,0.5,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-3",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-3-1"
"wag",14,3.25,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-3",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-3-1"
"song",16,0.75,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-3",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-3-1"
"wag",16,3.25,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-3",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-3-1"
"song",18,1.25,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-3",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-3-1"
"wag",18,3.5,"Phaethornis yaruqui","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv","WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-3",1,"WRP_08092016_1616 (1)_2000-01-01T000000_000.csv-3-1"
"song",0,1,"Phaethornis yaruqui","WRP_08092016_1616 (3)_2000-01-01T000000_000.csv","WRP_08092016_1616 (3)_2000-01-01T000000_000.csv-1",1,"WRP_08092016_1616 (3)_2000-01-01T000000_000.csv-1-1"
"wag",0,3,"Phaethornis yaruqui","WRP_08092016_1616 (3)_2000-01-01T000000_000.csv","WRP_08092016_1616 (3)_2000-01-01T000000_000.csv-1",1,"WRP_08092016_1616 (3)_2000-01-01T000000_000.csv-1-1"
