"code","time","rate","species","file","file.cut","sgmt","file.cut.sgmt"
"song",32,1.25,"Phaethornis yaruqui","entry0036_2000-01-01T000000_000.csv","entry0036_2000-01-01T000000_000.csv-1",1,"entry0036_2000-01-01T000000_000.csv-1-1"
"wag",32,4.25,"Phaethornis yaruqui","entry0036_2000-01-01T000000_000.csv","entry0036_2000-01-01T000000_000.csv-1",1,"entry0036_2000-01-01T000000_000.csv-1-1"
"song",34,1.25,"Phaethornis yaruqui","entry0036_2000-01-01T000000_000.csv","entry0036_2000-01-01T000000_000.csv-1",1,"entry0036_2000-01-01T000000_000.csv-1-1"
"wag",34,4.5,"Phaethornis yaruqui","entry0036_2000-01-01T000000_000.csv","entry0036_2000-01-01T000000_000.csv-1",1,"entry0036_2000-01-01T000000_000.csv-1-1"
"song",36,1.25,"Phaethornis yaruqui","entry0036_2000-01-01T000000_000.csv","entry0036_2000-01-01T000000_000.csv-1",1,"entry0036_2000-01-01T000000_000.csv-1-1"
"wag",36,4.5,"Phaethornis yaruqui","entry0036_2000-01-01T000000_000.csv","entry0036_2000-01-01T000000_000.csv-1",1,"entry0036_2000-01-01T000000_000.csv-1-1"
"song",38,1.25,"Phaethornis yaruqui","entry0036_2000-01-01T000000_000.csv","entry0036_2000-01-01T000000_000.csv-1",1,"entry0036_2000-01-01T000000_000.csv-1-1"
"wag",38,4.25,"Phaethornis yaruqui","entry0036_2000-01-01T000000_000.csv","entry0036_2000-01-01T000000_000.csv-1",1,"entry0036_2000-01-01T000000_000.csv-1-1"
"song",0,1,"Phaethornis yaruqui","entry0037_2000-01-01T000000_000.csv","entry0037_2000-01-01T000000_000.csv-1",1,"entry0037_2000-01-01T000000_000.csv-1-1"
"wag",0,4.25,"Phaethornis yaruqui","entry0037_2000-01-01T000000_000.csv","entry0037_2000-01-01T000000_000.csv-1",1,"entry0037_2000-01-01T000000_000.csv-1-1"
"song",2,1.25,"Phaethornis yaruqui","entry0037_2000-01-01T000000_000.csv","entry0037_2000-01-01T000000_000.csv-1",1,"entry0037_2000-01-01T000000_000.csv-1-1"
"wag",2,4.5,"Phaethornis yaruqui","entry0037_2000-01-01T000000_000.csv","entry0037_2000-01-01T000000_000.csv-1",1,"entry0037_2000-01-01T000000_000.csv-1-1"
"song",4,1.25,"Phaethornis yaruqui","entry0037_2000-01-01T000000_000.csv","entry0037_2000-01-01T000000_000.csv-1",1,"entry0037_2000-01-01T000000_000.csv-1-1"
"wag",4,4.5,"Phaethornis yaruqui","entry0037_2000-01-01T000000_000.csv","entry0037_2000-01-01T000000_000.csv-1",1,"entry0037_2000-01-01T000000_000.csv-1-1"
"song",6,1,"Phaethornis yaruqui","entry0037_2000-01-01T000000_000.csv","entry0037_2000-01-01T000000_000.csv-1",1,"entry0037_2000-01-01T000000_000.csv-1-1"
"wag",6,4.25,"Phaethornis yaruqui","entry0037_2000-01-01T000000_000.csv","entry0037_2000-01-01T000000_000.csv-1",1,"entry0037_2000-01-01T000000_000.csv-1-1"
"song",8,1,"Phaethornis yaruqui","entry0037_2000-01-01T000000_000.csv","entry0037_2000-01-01T000000_000.csv-1",1,"entry0037_2000-01-01T000000_000.csv-1-1"
"wag",8,4.25,"Phaethornis yaruqui","entry0037_2000-01-01T000000_000.csv","entry0037_2000-01-01T000000_000.csv-1",1,"entry0037_2000-01-01T000000_000.csv-1-1"
"song",10,1.25,"Phaethornis yaruqui","entry0037_2000-01-01T000000_000.csv","entry0037_2000-01-01T000000_000.csv-1",1,"entry0037_2000-01-01T000000_000.csv-1-1"
"wag",10,4.25,"Phaethornis yaruqui","entry0037_2000-01-01T000000_000.csv","entry0037_2000-01-01T000000_000.csv-1",1,"entry0037_2000-01-01T000000_000.csv-1-1"
"song",12,1.25,"Phaethornis yaruqui","entry0037_2000-01-01T000000_000.csv","entry0037_2000-01-01T000000_000.csv-1",1,"entry0037_2000-01-01T000000_000.csv-1-1"
"wag",12,4.25,"Phaethornis yaruqui","entry0037_2000-01-01T000000_000.csv","entry0037_2000-01-01T000000_000.csv-1",1,"entry0037_2000-01-01T000000_000.csv-1-1"
"song",14,1,"Phaethornis yaruqui","entry0037_2000-01-01T000000_000.csv","entry0037_2000-01-01T000000_000.csv-1",1,"entry0037_2000-01-01T000000_000.csv-1-1"
"wag",14,4.25,"Phaethornis yaruqui","entry0037_2000-01-01T000000_000.csv","entry0037_2000-01-01T000000_000.csv-1",1,"entry0037_2000-01-01T000000_000.csv-1-1"
"song",16,1,"Phaethornis yaruqui","entry0037_2000-01-01T000000_000.csv","entry0037_2000-01-01T000000_000.csv-1",1,"entry0037_2000-01-01T000000_000.csv-1-1"
"wag",16,4.25,"Phaethornis yaruqui","entry0037_2000-01-01T000000_000.csv","entry0037_2000-01-01T000000_000.csv-1",1,"entry0037_2000-01-01T000000_000.csv-1-1"
"song",18,0.75,"Phaethornis yaruqui","entry0037_2000-01-01T000000_000.csv","entry0037_2000-01-01T000000_000.csv-1",1,"entry0037_2000-01-01T000000_000.csv-1-1"
"wag",18,4.25,"Phaethornis yaruqui","entry0037_2000-01-01T000000_000.csv","entry0037_2000-01-01T000000_000.csv-1",1,"entry0037_2000-01-01T000000_000.csv-1-1"
"song",20,0.25,"Phaethornis yaruqui","entry0037_2000-01-01T000000_000.csv","entry0037_2000-01-01T000000_000.csv-1",1,"entry0037_2000-01-01T000000_000.csv-1-1"
"wag",20,4.25,"Phaethornis yaruqui","entry0037_2000-01-01T000000_000.csv","entry0037_2000-01-01T000000_000.csv-1",1,"entry0037_2000-01-01T000000_000.csv-1-1"
"song",22,0.75,"Phaethornis yaruqui","entry0037_2000-01-01T000000_000.csv","entry0037_2000-01-01T000000_000.csv-1",1,"entry0037_2000-01-01T000000_000.csv-1-1"
"wag",22,4.25,"Phaethornis yaruqui","entry0037_2000-01-01T000000_000.csv","entry0037_2000-01-01T000000_000.csv-1",1,"entry0037_2000-01-01T000000_000.csv-1-1"
"song",24,1.25,"Phaethornis yaruqui","entry0037_2000-01-01T000000_000.csv","entry0037_2000-01-01T000000_000.csv-1",1,"entry0037_2000-01-01T000000_000.csv-1-1"
"wag",24,4.25,"Phaethornis yaruqui","entry0037_2000-01-01T000000_000.csv","entry0037_2000-01-01T000000_000.csv-1",1,"entry0037_2000-01-01T000000_000.csv-1-1"
"song",26,0.75,"Phaethornis yaruqui","entry0037_2000-01-01T000000_000.csv","entry0037_2000-01-01T000000_000.csv-1",1,"entry0037_2000-01-01T000000_000.csv-1-1"
"wag",26,4.25,"Phaethornis yaruqui","entry0037_2000-01-01T000000_000.csv","entry0037_2000-01-01T000000_000.csv-1",1,"entry0037_2000-01-01T000000_000.csv-1-1"
"song",28,1,"Phaethornis yaruqui","entry0037_2000-01-01T000000_000.csv","entry0037_2000-01-01T000000_000.csv-1",1,"entry0037_2000-01-01T000000_000.csv-1-1"
"wag",28,4.25,"Phaethornis yaruqui","entry0037_2000-01-01T000000_000.csv","entry0037_2000-01-01T000000_000.csv-1",1,"entry0037_2000-01-01T000000_000.csv-1-1"
"song",30,1.25,"Phaethornis yaruqui","entry0037_2000-01-01T000000_000.csv","entry0037_2000-01-01T000000_000.csv-1",1,"entry0037_2000-01-01T000000_000.csv-1-1"
"wag",30,4,"Phaethornis yaruqui","entry0037_2000-01-01T000000_000.csv","entry0037_2000-01-01T000000_000.csv-1",1,"entry0037_2000-01-01T000000_000.csv-1-1"
"song",32,0.75,"Phaethornis yaruqui","entry0037_2000-01-01T000000_000.csv","entry0037_2000-01-01T000000_000.csv-1",1,"entry0037_2000-01-01T000000_000.csv-1-1"
"wag",32,4.25,"Phaethornis yaruqui","entry0037_2000-01-01T000000_000.csv","entry0037_2000-01-01T000000_000.csv-1",1,"entry0037_2000-01-01T000000_000.csv-1-1"
"song",34,0.75,"Phaethornis yaruqui","entry0037_2000-01-01T000000_000.csv","entry0037_2000-01-01T000000_000.csv-1",1,"entry0037_2000-01-01T000000_000.csv-1-1"
"wag",34,4.25,"Phaethornis yaruqui","entry0037_2000-01-01T000000_000.csv","entry0037_2000-01-01T000000_000.csv-1",1,"entry0037_2000-01-01T000000_000.csv-1-1"
"song",36,1,"Phaethornis yaruqui","entry0037_2000-01-01T000000_000.csv","entry0037_2000-01-01T000000_000.csv-1",1,"entry0037_2000-01-01T000000_000.csv-1-1"
"wag",36,4,"Phaethornis yaruqui","entry0037_2000-01-01T000000_000.csv","entry0037_2000-01-01T000000_000.csv-1",1,"entry0037_2000-01-01T000000_000.csv-1-1"
"song",38,1,"Phaethornis yaruqui","entry0037_2000-01-01T000000_000.csv","entry0037_2000-01-01T000000_000.csv-1",1,"entry0037_2000-01-01T000000_000.csv-1-1"
"wag",38,4,"Phaethornis yaruqui","entry0037_2000-01-01T000000_000.csv","entry0037_2000-01-01T000000_000.csv-1",1,"entry0037_2000-01-01T000000_000.csv-1-1"
"song",0,1,"Phaethornis yaruqui","entry0038_2000-01-01T000000_000.csv","entry0038_2000-01-01T000000_000.csv-1",1,"entry0038_2000-01-01T000000_000.csv-1-1"
"wag",0,4,"Phaethornis yaruqui","entry0038_2000-01-01T000000_000.csv","entry0038_2000-01-01T000000_000.csv-1",1,"entry0038_2000-01-01T000000_000.csv-1-1"
"song",2,1,"Phaethornis yaruqui","entry0038_2000-01-01T000000_000.csv","entry0038_2000-01-01T000000_000.csv-1",1,"entry0038_2000-01-01T000000_000.csv-1-1"
"wag",2,4,"Phaethornis yaruqui","entry0038_2000-01-01T000000_000.csv","entry0038_2000-01-01T000000_000.csv-1",1,"entry0038_2000-01-01T000000_000.csv-1-1"
"song",4,1.25,"Phaethornis yaruqui","entry0038_2000-01-01T000000_000.csv","entry0038_2000-01-01T000000_000.csv-1",1,"entry0038_2000-01-01T000000_000.csv-1-1"
"wag",4,4.25,"Phaethornis yaruqui","entry0038_2000-01-01T000000_000.csv","entry0038_2000-01-01T000000_000.csv-1",1,"entry0038_2000-01-01T000000_000.csv-1-1"
"song",6,1.25,"Phaethornis yaruqui","entry0038_2000-01-01T000000_000.csv","entry0038_2000-01-01T000000_000.csv-1",1,"entry0038_2000-01-01T000000_000.csv-1-1"
"wag",6,4.25,"Phaethornis yaruqui","entry0038_2000-01-01T000000_000.csv","entry0038_2000-01-01T000000_000.csv-1",1,"entry0038_2000-01-01T000000_000.csv-1-1"
"song",8,1,"Phaethornis yaruqui","entry0038_2000-01-01T000000_000.csv","entry0038_2000-01-01T000000_000.csv-1",1,"entry0038_2000-01-01T000000_000.csv-1-1"
"wag",8,4.25,"Phaethornis yaruqui","entry0038_2000-01-01T000000_000.csv","entry0038_2000-01-01T000000_000.csv-1",1,"entry0038_2000-01-01T000000_000.csv-1-1"
"song",10,1.25,"Phaethornis yaruqui","entry0038_2000-01-01T000000_000.csv","entry0038_2000-01-01T000000_000.csv-1",1,"entry0038_2000-01-01T000000_000.csv-1-1"
"wag",10,4.25,"Phaethornis yaruqui","entry0038_2000-01-01T000000_000.csv","entry0038_2000-01-01T000000_000.csv-1",1,"entry0038_2000-01-01T000000_000.csv-1-1"
"song",12,1,"Phaethornis yaruqui","entry0038_2000-01-01T000000_000.csv","entry0038_2000-01-01T000000_000.csv-1",1,"entry0038_2000-01-01T000000_000.csv-1-1"
"wag",12,4.25,"Phaethornis yaruqui","entry0038_2000-01-01T000000_000.csv","entry0038_2000-01-01T000000_000.csv-1",1,"entry0038_2000-01-01T000000_000.csv-1-1"
"song",14,0.75,"Phaethornis yaruqui","entry0038_2000-01-01T000000_000.csv","entry0038_2000-01-01T000000_000.csv-1",1,"entry0038_2000-01-01T000000_000.csv-1-1"
"wag",14,4.25,"Phaethornis yaruqui","entry0038_2000-01-01T000000_000.csv","entry0038_2000-01-01T000000_000.csv-1",1,"entry0038_2000-01-01T000000_000.csv-1-1"
"song",16,1,"Phaethornis yaruqui","entry0038_2000-01-01T000000_000.csv","entry0038_2000-01-01T000000_000.csv-1",1,"entry0038_2000-01-01T000000_000.csv-1-1"
"wag",16,4,"Phaethornis yaruqui","entry0038_2000-01-01T000000_000.csv","entry0038_2000-01-01T000000_000.csv-1",1,"entry0038_2000-01-01T000000_000.csv-1-1"
"song",18,0.75,"Phaethornis yaruqui","entry0038_2000-01-01T000000_000.csv","entry0038_2000-01-01T000000_000.csv-1",1,"entry0038_2000-01-01T000000_000.csv-1-1"
"wag",18,4,"Phaethornis yaruqui","entry0038_2000-01-01T000000_000.csv","entry0038_2000-01-01T000000_000.csv-1",1,"entry0038_2000-01-01T000000_000.csv-1-1"
"song",20,0.75,"Phaethornis yaruqui","entry0038_2000-01-01T000000_000.csv","entry0038_2000-01-01T000000_000.csv-1",1,"entry0038_2000-01-01T000000_000.csv-1-1"
"wag",20,3.25,"Phaethornis yaruqui","entry0038_2000-01-01T000000_000.csv","entry0038_2000-01-01T000000_000.csv-1",1,"entry0038_2000-01-01T000000_000.csv-1-1"
"song",22,1,"Phaethornis yaruqui","entry0038_2000-01-01T000000_000.csv","entry0038_2000-01-01T000000_000.csv-1",1,"entry0038_2000-01-01T000000_000.csv-1-1"
"wag",22,2.25,"Phaethornis yaruqui","entry0038_2000-01-01T000000_000.csv","entry0038_2000-01-01T000000_000.csv-1",1,"entry0038_2000-01-01T000000_000.csv-1-1"
"song",24,0.75,"Phaethornis yaruqui","entry0038_2000-01-01T000000_000.csv","entry0038_2000-01-01T000000_000.csv-1",1,"entry0038_2000-01-01T000000_000.csv-1-1"
"wag",24,3,"Phaethornis yaruqui","entry0038_2000-01-01T000000_000.csv","entry0038_2000-01-01T000000_000.csv-1",1,"entry0038_2000-01-01T000000_000.csv-1-1"
"song",26,0.5,"Phaethornis yaruqui","entry0038_2000-01-01T000000_000.csv","entry0038_2000-01-01T000000_000.csv-1",1,"entry0038_2000-01-01T000000_000.csv-1-1"
"wag",26,4,"Phaethornis yaruqui","entry0038_2000-01-01T000000_000.csv","entry0038_2000-01-01T000000_000.csv-1",1,"entry0038_2000-01-01T000000_000.csv-1-1"
"song",28,0.25,"Phaethornis yaruqui","entry0038_2000-01-01T000000_000.csv","entry0038_2000-01-01T000000_000.csv-1",1,"entry0038_2000-01-01T000000_000.csv-1-1"
"wag",28,3.25,"Phaethornis yaruqui","entry0038_2000-01-01T000000_000.csv","entry0038_2000-01-01T000000_000.csv-1",1,"entry0038_2000-01-01T000000_000.csv-1-1"
"song",30,0.5,"Phaethornis yaruqui","entry0038_2000-01-01T000000_000.csv","entry0038_2000-01-01T000000_000.csv-1",1,"entry0038_2000-01-01T000000_000.csv-1-1"
"wag",30,2,"Phaethornis yaruqui","entry0038_2000-01-01T000000_000.csv","entry0038_2000-01-01T000000_000.csv-1",1,"entry0038_2000-01-01T000000_000.csv-1-1"
"song",32,1,"Phaethornis yaruqui","entry0038_2000-01-01T000000_000.csv","entry0038_2000-01-01T000000_000.csv-1",1,"entry0038_2000-01-01T000000_000.csv-1-1"
"wag",32,2.75,"Phaethornis yaruqui","entry0038_2000-01-01T000000_000.csv","entry0038_2000-01-01T000000_000.csv-1",1,"entry0038_2000-01-01T000000_000.csv-1-1"
"song",34,1,"Phaethornis yaruqui","entry0038_2000-01-01T000000_000.csv","entry0038_2000-01-01T000000_000.csv-1",1,"entry0038_2000-01-01T000000_000.csv-1-1"
"wag",34,4,"Phaethornis yaruqui","entry0038_2000-01-01T000000_000.csv","entry0038_2000-01-01T000000_000.csv-1",1,"entry0038_2000-01-01T000000_000.csv-1-1"
"song",36,0.75,"Phaethornis yaruqui","entry0038_2000-01-01T000000_000.csv","entry0038_2000-01-01T000000_000.csv-1",1,"entry0038_2000-01-01T000000_000.csv-1-1"
"wag",36,3.25,"Phaethornis yaruqui","entry0038_2000-01-01T000000_000.csv","entry0038_2000-01-01T000000_000.csv-1",1,"entry0038_2000-01-01T000000_000.csv-1-1"
"song",38,0.25,"Phaethornis yaruqui","entry0038_2000-01-01T000000_000.csv","entry0038_2000-01-01T000000_000.csv-1",1,"entry0038_2000-01-01T000000_000.csv-1-1"
"wag",38,2.5,"Phaethornis yaruqui","entry0038_2000-01-01T000000_000.csv","entry0038_2000-01-01T000000_000.csv-1",1,"entry0038_2000-01-01T000000_000.csv-1-1"
"wag",0,3.25,"Phaethornis yaruqui","entry0039_2000-01-01T000000_000.csv","entry0039_2000-01-01T000000_000.csv-1",1,"entry0039_2000-01-01T000000_000.csv-1-1"
"song",2,0.75,"Phaethornis yaruqui","entry0039_2000-01-01T000000_000.csv","entry0039_2000-01-01T000000_000.csv-1",1,"entry0039_2000-01-01T000000_000.csv-1-1"
"wag",2,3.25,"Phaethornis yaruqui","entry0039_2000-01-01T000000_000.csv","entry0039_2000-01-01T000000_000.csv-1",1,"entry0039_2000-01-01T000000_000.csv-1-1"
"song",4,1,"Phaethornis yaruqui","entry0039_2000-01-01T000000_000.csv","entry0039_2000-01-01T000000_000.csv-1",1,"entry0039_2000-01-01T000000_000.csv-1-1"
"wag",4,3.5,"Phaethornis yaruqui","entry0039_2000-01-01T000000_000.csv","entry0039_2000-01-01T000000_000.csv-1",1,"entry0039_2000-01-01T000000_000.csv-1-1"
"song",6,1,"Phaethornis yaruqui","entry0039_2000-01-01T000000_000.csv","entry0039_2000-01-01T000000_000.csv-1",1,"entry0039_2000-01-01T000000_000.csv-1-1"
"wag",6,3.5,"Phaethornis yaruqui","entry0039_2000-01-01T000000_000.csv","entry0039_2000-01-01T000000_000.csv-1",1,"entry0039_2000-01-01T000000_000.csv-1-1"
"song",8,0.5,"Phaethornis yaruqui","entry0039_2000-01-01T000000_000.csv","entry0039_2000-01-01T000000_000.csv-1",1,"entry0039_2000-01-01T000000_000.csv-1-1"
"wag",8,3.5,"Phaethornis yaruqui","entry0039_2000-01-01T000000_000.csv","entry0039_2000-01-01T000000_000.csv-1",1,"entry0039_2000-01-01T000000_000.csv-1-1"
"song",10,0,"Phaethornis yaruqui","entry0039_2000-01-01T000000_000.csv","entry0039_2000-01-01T000000_000.csv-1",1,"entry0039_2000-01-01T000000_000.csv-1-1"
"wag",10,3.5,"Phaethornis yaruqui","entry0039_2000-01-01T000000_000.csv","entry0039_2000-01-01T000000_000.csv-1",1,"entry0039_2000-01-01T000000_000.csv-1-1"
"song",12,0,"Phaethornis yaruqui","entry0039_2000-01-01T000000_000.csv","entry0039_2000-01-01T000000_000.csv-1",1,"entry0039_2000-01-01T000000_000.csv-1-1"
"wag",12,3.5,"Phaethornis yaruqui","entry0039_2000-01-01T000000_000.csv","entry0039_2000-01-01T000000_000.csv-1",1,"entry0039_2000-01-01T000000_000.csv-1-1"
"song",14,0,"Phaethornis yaruqui","entry0039_2000-01-01T000000_000.csv","entry0039_2000-01-01T000000_000.csv-1",1,"entry0039_2000-01-01T000000_000.csv-1-1"
"wag",14,2.75,"Phaethornis yaruqui","entry0039_2000-01-01T000000_000.csv","entry0039_2000-01-01T000000_000.csv-1",1,"entry0039_2000-01-01T000000_000.csv-1-1"
"song",16,0,"Phaethornis yaruqui","entry0039_2000-01-01T000000_000.csv","entry0039_2000-01-01T000000_000.csv-1",1,"entry0039_2000-01-01T000000_000.csv-1-1"
"wag",16,3,"Phaethornis yaruqui","entry0039_2000-01-01T000000_000.csv","entry0039_2000-01-01T000000_000.csv-1",1,"entry0039_2000-01-01T000000_000.csv-1-1"
"song",18,0.5,"Phaethornis yaruqui","entry0039_2000-01-01T000000_000.csv","entry0039_2000-01-01T000000_000.csv-1",1,"entry0039_2000-01-01T000000_000.csv-1-1"
"wag",18,3,"Phaethornis yaruqui","entry0039_2000-01-01T000000_000.csv","entry0039_2000-01-01T000000_000.csv-1",1,"entry0039_2000-01-01T000000_000.csv-1-1"
"song",20,1,"Phaethornis yaruqui","entry0039_2000-01-01T000000_000.csv","entry0039_2000-01-01T000000_000.csv-1",1,"entry0039_2000-01-01T000000_000.csv-1-1"
"wag",20,3,"Phaethornis yaruqui","entry0039_2000-01-01T000000_000.csv","entry0039_2000-01-01T000000_000.csv-1",1,"entry0039_2000-01-01T000000_000.csv-1-1"
"song",22,1,"Phaethornis yaruqui","entry0039_2000-01-01T000000_000.csv","entry0039_2000-01-01T000000_000.csv-1",1,"entry0039_2000-01-01T000000_000.csv-1-1"
"wag",22,3.5,"Phaethornis yaruqui","entry0039_2000-01-01T000000_000.csv","entry0039_2000-01-01T000000_000.csv-1",1,"entry0039_2000-01-01T000000_000.csv-1-1"
"song",24,1,"Phaethornis yaruqui","entry0039_2000-01-01T000000_000.csv","entry0039_2000-01-01T000000_000.csv-1",1,"entry0039_2000-01-01T000000_000.csv-1-1"
"wag",24,3.75,"Phaethornis yaruqui","entry0039_2000-01-01T000000_000.csv","entry0039_2000-01-01T000000_000.csv-1",1,"entry0039_2000-01-01T000000_000.csv-1-1"
"song",26,1,"Phaethornis yaruqui","entry0039_2000-01-01T000000_000.csv","entry0039_2000-01-01T000000_000.csv-1",1,"entry0039_2000-01-01T000000_000.csv-1-1"
"wag",26,3.5,"Phaethornis yaruqui","entry0039_2000-01-01T000000_000.csv","entry0039_2000-01-01T000000_000.csv-1",1,"entry0039_2000-01-01T000000_000.csv-1-1"
"song",28,1,"Phaethornis yaruqui","entry0039_2000-01-01T000000_000.csv","entry0039_2000-01-01T000000_000.csv-1",1,"entry0039_2000-01-01T000000_000.csv-1-1"
"wag",28,3.25,"Phaethornis yaruqui","entry0039_2000-01-01T000000_000.csv","entry0039_2000-01-01T000000_000.csv-1",1,"entry0039_2000-01-01T000000_000.csv-1-1"
"song",30,0.75,"Phaethornis yaruqui","entry0039_2000-01-01T000000_000.csv","entry0039_2000-01-01T000000_000.csv-1",1,"entry0039_2000-01-01T000000_000.csv-1-1"
"wag",30,3.75,"Phaethornis yaruqui","entry0039_2000-01-01T000000_000.csv","entry0039_2000-01-01T000000_000.csv-1",1,"entry0039_2000-01-01T000000_000.csv-1-1"
"song",32,0.75,"Phaethornis yaruqui","entry0039_2000-01-01T000000_000.csv","entry0039_2000-01-01T000000_000.csv-1",1,"entry0039_2000-01-01T000000_000.csv-1-1"
"wag",32,3.5,"Phaethornis yaruqui","entry0039_2000-01-01T000000_000.csv","entry0039_2000-01-01T000000_000.csv-1",1,"entry0039_2000-01-01T000000_000.csv-1-1"
"song",34,0.75,"Phaethornis yaruqui","entry0039_2000-01-01T000000_000.csv","entry0039_2000-01-01T000000_000.csv-1",1,"entry0039_2000-01-01T000000_000.csv-1-1"
"wag",34,3.25,"Phaethornis yaruqui","entry0039_2000-01-01T000000_000.csv","entry0039_2000-01-01T000000_000.csv-1",1,"entry0039_2000-01-01T000000_000.csv-1-1"
"song",36,0.75,"Phaethornis yaruqui","entry0039_2000-01-01T000000_000.csv","entry0039_2000-01-01T000000_000.csv-1",1,"entry0039_2000-01-01T000000_000.csv-1-1"
"wag",36,3.5,"Phaethornis yaruqui","entry0039_2000-01-01T000000_000.csv","entry0039_2000-01-01T000000_000.csv-1",1,"entry0039_2000-01-01T000000_000.csv-1-1"
"song",38,1,"Phaethornis yaruqui","entry0039_2000-01-01T000000_000.csv","entry0039_2000-01-01T000000_000.csv-1",1,"entry0039_2000-01-01T000000_000.csv-1-1"
"wag",38,3.5,"Phaethornis yaruqui","entry0039_2000-01-01T000000_000.csv","entry0039_2000-01-01T000000_000.csv-1",1,"entry0039_2000-01-01T000000_000.csv-1-1"
"song",40,0.75,"Phaethornis yaruqui","entry0039_2000-01-01T000000_000.csv","entry0039_2000-01-01T000000_000.csv-1",1,"entry0039_2000-01-01T000000_000.csv-1-1"
"song",0,1.25,"Phaethornis yaruqui","entry0041_2000-01-01T000000_000.csv","entry0041_2000-01-01T000000_000.csv-2",1,"entry0041_2000-01-01T000000_000.csv-2-1"
"wag",0,4.25,"Phaethornis yaruqui","entry0041_2000-01-01T000000_000.csv","entry0041_2000-01-01T000000_000.csv-2",1,"entry0041_2000-01-01T000000_000.csv-2-1"
"song",2,1.25,"Phaethornis yaruqui","entry0041_2000-01-01T000000_000.csv","entry0041_2000-01-01T000000_000.csv-2",1,"entry0041_2000-01-01T000000_000.csv-2-1"
"wag",2,4.25,"Phaethornis yaruqui","entry0041_2000-01-01T000000_000.csv","entry0041_2000-01-01T000000_000.csv-2",1,"entry0041_2000-01-01T000000_000.csv-2-1"
"song",4,1,"Phaethornis yaruqui","entry0041_2000-01-01T000000_000.csv","entry0041_2000-01-01T000000_000.csv-2",1,"entry0041_2000-01-01T000000_000.csv-2-1"
"wag",4,4,"Phaethornis yaruqui","entry0041_2000-01-01T000000_000.csv","entry0041_2000-01-01T000000_000.csv-2",1,"entry0041_2000-01-01T000000_000.csv-2-1"
"song",6,1,"Phaethornis yaruqui","entry0041_2000-01-01T000000_000.csv","entry0041_2000-01-01T000000_000.csv-2",1,"entry0041_2000-01-01T000000_000.csv-2-1"
"wag",6,3.75,"Phaethornis yaruqui","entry0041_2000-01-01T000000_000.csv","entry0041_2000-01-01T000000_000.csv-2",1,"entry0041_2000-01-01T000000_000.csv-2-1"
"song",8,1,"Phaethornis yaruqui","entry0041_2000-01-01T000000_000.csv","entry0041_2000-01-01T000000_000.csv-2",1,"entry0041_2000-01-01T000000_000.csv-2-1"
"wag",8,3.5,"Phaethornis yaruqui","entry0041_2000-01-01T000000_000.csv","entry0041_2000-01-01T000000_000.csv-2",1,"entry0041_2000-01-01T000000_000.csv-2-1"
"song",10,1,"Phaethornis yaruqui","entry0041_2000-01-01T000000_000.csv","entry0041_2000-01-01T000000_000.csv-2",1,"entry0041_2000-01-01T000000_000.csv-2-1"
"wag",10,3.75,"Phaethornis yaruqui","entry0041_2000-01-01T000000_000.csv","entry0041_2000-01-01T000000_000.csv-2",1,"entry0041_2000-01-01T000000_000.csv-2-1"
"song",12,1,"Phaethornis yaruqui","entry0041_2000-01-01T000000_000.csv","entry0041_2000-01-01T000000_000.csv-2",1,"entry0041_2000-01-01T000000_000.csv-2-1"
"wag",12,3.75,"Phaethornis yaruqui","entry0041_2000-01-01T000000_000.csv","entry0041_2000-01-01T000000_000.csv-2",1,"entry0041_2000-01-01T000000_000.csv-2-1"
"song",14,1,"Phaethornis yaruqui","entry0041_2000-01-01T000000_000.csv","entry0041_2000-01-01T000000_000.csv-2",1,"entry0041_2000-01-01T000000_000.csv-2-1"
"wag",14,3.75,"Phaethornis yaruqui","entry0041_2000-01-01T000000_000.csv","entry0041_2000-01-01T000000_000.csv-2",1,"entry0041_2000-01-01T000000_000.csv-2-1"
"song",16,1,"Phaethornis yaruqui","entry0041_2000-01-01T000000_000.csv","entry0041_2000-01-01T000000_000.csv-2",1,"entry0041_2000-01-01T000000_000.csv-2-1"
"wag",16,3.75,"Phaethornis yaruqui","entry0041_2000-01-01T000000_000.csv","entry0041_2000-01-01T000000_000.csv-2",1,"entry0041_2000-01-01T000000_000.csv-2-1"
"song",18,1,"Phaethornis yaruqui","entry0041_2000-01-01T000000_000.csv","entry0041_2000-01-01T000000_000.csv-2",1,"entry0041_2000-01-01T000000_000.csv-2-1"
"wag",18,3.5,"Phaethornis yaruqui","entry0041_2000-01-01T000000_000.csv","entry0041_2000-01-01T000000_000.csv-2",1,"entry0041_2000-01-01T000000_000.csv-2-1"
"song",20,1,"Phaethornis yaruqui","entry0041_2000-01-01T000000_000.csv","entry0041_2000-01-01T000000_000.csv-2",1,"entry0041_2000-01-01T000000_000.csv-2-1"
"wag",20,3.5,"Phaethornis yaruqui","entry0041_2000-01-01T000000_000.csv","entry0041_2000-01-01T000000_000.csv-2",1,"entry0041_2000-01-01T000000_000.csv-2-1"
"song",22,1,"Phaethornis yaruqui","entry0041_2000-01-01T000000_000.csv","entry0041_2000-01-01T000000_000.csv-2",1,"entry0041_2000-01-01T000000_000.csv-2-1"
"wag",22,3.5,"Phaethornis yaruqui","entry0041_2000-01-01T000000_000.csv","entry0041_2000-01-01T000000_000.csv-2",1,"entry0041_2000-01-01T000000_000.csv-2-1"
