"code","time","rate","species","file","file.cut"
"wag",86,0.5,"Phaethornis yaruqui","VYW_10092016_0940_2000-01-01T000000_000.csv","VYW_10092016_0940_2000-01-01T000000_000.csv-1"
"song",88,0.5,"Phaethornis yaruqui","VYW_10092016_0940_2000-01-01T000000_000.csv","VYW_10092016_0940_2000-01-01T000000_000.csv-1"
"wag",88,1.5,"Phaethornis yaruqui","VYW_10092016_0940_2000-01-01T000000_000.csv","VYW_10092016_0940_2000-01-01T000000_000.csv-1"
"song",90,0.5,"Phaethornis yaruqui","VYW_10092016_0940_2000-01-01T000000_000.csv","VYW_10092016_0940_2000-01-01T000000_000.csv-1"
"wag",90,3.25,"Phaethornis yaruqui","VYW_10092016_0940_2000-01-01T000000_000.csv","VYW_10092016_0940_2000-01-01T000000_000.csv-1"
"song",92,0.25,"Phaethornis yaruqui","VYW_10092016_0940_2000-01-01T000000_000.csv","VYW_10092016_0940_2000-01-01T000000_000.csv-1"
"wag",92,2.25,"Phaethornis yaruqui","VYW_10092016_0940_2000-01-01T000000_000.csv","VYW_10092016_0940_2000-01-01T000000_000.csv-1"
"song",94,0.75,"Phaethornis yaruqui","VYW_10092016_0940_2000-01-01T000000_000.csv","VYW_10092016_0940_2000-01-01T000000_000.csv-1"
"wag",94,2.5,"Phaethornis yaruqui","VYW_10092016_0940_2000-01-01T000000_000.csv","VYW_10092016_0940_2000-01-01T000000_000.csv-1"
"song",96,1.25,"Phaethornis yaruqui","VYW_10092016_0940_2000-01-01T000000_000.csv","VYW_10092016_0940_2000-01-01T000000_000.csv-1"
"wag",96,4,"Phaethornis yaruqui","VYW_10092016_0940_2000-01-01T000000_000.csv","VYW_10092016_0940_2000-01-01T000000_000.csv-1"
"song",98,1.25,"Phaethornis yaruqui","VYW_10092016_0940_2000-01-01T000000_000.csv","VYW_10092016_0940_2000-01-01T000000_000.csv-1"
"wag",98,4,"Phaethornis yaruqui","VYW_10092016_0940_2000-01-01T000000_000.csv","VYW_10092016_0940_2000-01-01T000000_000.csv-1"
"song",100,1,"Phaethornis yaruqui","VYW_10092016_0940_2000-01-01T000000_000.csv","VYW_10092016_0940_2000-01-01T000000_000.csv-1"
"wag",100,4.25,"Phaethornis yaruqui","VYW_10092016_0940_2000-01-01T000000_000.csv","VYW_10092016_0940_2000-01-01T000000_000.csv-1"
"song",102,1,"Phaethornis yaruqui","VYW_10092016_0940_2000-01-01T000000_000.csv","VYW_10092016_0940_2000-01-01T000000_000.csv-1"
"wag",102,4,"Phaethornis yaruqui","VYW_10092016_0940_2000-01-01T000000_000.csv","VYW_10092016_0940_2000-01-01T000000_000.csv-1"
"song",104,0.75,"Phaethornis yaruqui","VYW_10092016_0940_2000-01-01T000000_000.csv","VYW_10092016_0940_2000-01-01T000000_000.csv-1"
"wag",104,3.25,"Phaethornis yaruqui","VYW_10092016_0940_2000-01-01T000000_000.csv","VYW_10092016_0940_2000-01-01T000000_000.csv-1"
"song",106,0.75,"Phaethornis yaruqui","VYW_10092016_0940_2000-01-01T000000_000.csv","VYW_10092016_0940_2000-01-01T000000_000.csv-1"
"wag",106,2.75,"Phaethornis yaruqui","VYW_10092016_0940_2000-01-01T000000_000.csv","VYW_10092016_0940_2000-01-01T000000_000.csv-1"
"song",108,0.75,"Phaethornis yaruqui","VYW_10092016_0940_2000-01-01T000000_000.csv","VYW_10092016_0940_2000-01-01T000000_000.csv-1"
"wag",108,1.75,"Phaethornis yaruqui","VYW_10092016_0940_2000-01-01T000000_000.csv","VYW_10092016_0940_2000-01-01T000000_000.csv-1"
"song",0,0.5,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"wag",0,3.5,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"song",2,0.75,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"wag",2,3.75,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"song",4,0.5,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"wag",4,3.5,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"song",6,0.75,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"wag",6,3.5,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"song",8,0.75,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"wag",8,3.5,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"song",10,0.25,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"wag",10,3.5,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"song",12,0.5,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"wag",12,3.75,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"song",14,0.75,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"wag",14,3.75,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"song",16,0.75,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"wag",16,3.5,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"song",18,1,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"wag",18,3.5,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"song",20,1,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"wag",20,3.5,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"song",22,1,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"wag",22,3.5,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"song",24,0.75,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"wag",24,3.5,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"song",26,0.5,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"wag",26,3.5,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"song",28,0.75,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"wag",28,3.5,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"song",30,0.75,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"wag",30,3.75,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"song",32,0.75,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"wag",32,3.75,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"song",34,1,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"wag",34,3.75,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"song",36,1,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"wag",36,3.75,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"song",38,0.75,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"wag",38,3.5,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"song",40,0.75,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"wag",40,3.5,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"song",42,0.75,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"wag",42,3.5,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"song",44,0.25,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"wag",44,2.75,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"song",46,0,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"wag",46,2.5,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"song",48,0.5,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"wag",48,3.25,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"song",50,1,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"wag",50,3.5,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"song",52,0.75,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"wag",52,3.5,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"song",54,0.5,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"wag",54,3.25,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"song",56,0.75,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"wag",56,3,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"song",58,1,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"wag",58,3.25,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"song",60,0.5,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"wag",60,3.25,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"song",62,0.25,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"wag",62,3,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"song",64,1,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"wag",64,3.25,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"song",66,1,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"wag",66,3.5,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"song",68,0.75,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"wag",68,3.5,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"song",70,0.75,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"wag",70,3.5,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"song",72,0.75,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"wag",72,3.75,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"song",73.606,1.2453300124533,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"wag",73.606,3.7359900373599,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"song",74.606,1.65016501650165,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"wag",74.606,3.30033003300329,"Phaethornis yaruqui","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv","WGW_08092016_0717 (1)_2000-01-01T000000_000.csv-1"
"song",0,1.25,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"wag",0,4,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"song",2,1.25,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"wag",2,4,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"song",4,1.25,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"wag",4,4,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"song",6,1.25,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"wag",6,3.5,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"song",8,1,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"wag",8,3.75,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"song",10,1,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"wag",10,3.75,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"song",12,1,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"wag",12,3.5,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"song",14,1,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"wag",14,3.5,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"song",16,1,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"wag",16,3,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"song",18,1,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"wag",18,3,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"song",20,1,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"wag",20,3.5,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"song",22,1.25,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"wag",22,3.5,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"song",24,1.25,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"wag",24,3.75,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"song",26,1.25,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"wag",26,3.75,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"song",28,1,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"wag",28,3.75,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"song",30,1,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"wag",30,3.75,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"song",32,1.5,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"wag",32,3.25,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"song",34,1.25,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"wag",34,3.5,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"song",36,1,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"wag",36,3.75,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"song",38,1,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"wag",38,3.5,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"song",40,1,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"wag",40,3.75,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"song",42,1,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"wag",42,3.75,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"song",43.436,1.04456824512535,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"wag",43.436,3.13370473537604,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"song",44.436,1.14678899082569,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"wag",44.436,2.29357798165138,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1"
"song",0,1,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1"
"wag",0,3.5,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1"
"song",2,1.25,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1"
"wag",2,3.75,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1"
"song",4,1,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1"
"wag",4,4,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1"
"song",6,1,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1"
"wag",6,3.75,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1"
"song",8,1.25,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1"
"wag",8,3.75,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1"
"song",10,1.25,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1"
"wag",10,3.75,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1"
"song",12,1,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1"
"wag",12,3.75,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1"
"song",14,0.75,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1"
"wag",14,3.75,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1"
"song",16,1,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1"
